Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
47,Yes,Travel_Rarely,1170,Sales,7,2,Life Sciences,1,142,2,Male,50,3,1,Manager,4,Married,1735,17761,0,Y,No,11,3,2,80,0,7,3,4,1,0,0,1
32,Yes,Travel_Rarely,474,Research & Development,4,3,Life Sciences,1,143,1,Male,81,3,2,Research Scientist,1,Married,4749,23132,0,Y,Yes,19,3,3,80,0,21,3,3,17,5,8,2
36,No,Travel_Frequently,1196,Sales,9,1,Life Sciences,1,144,3,Female,44,3,2,Manager,2,Divorced,7632,15903,0,Y,No,19,3,3,80,1,11,2,2,0,0,5,0
39,Yes,Travel_Rarely,865,Sales,21,3,Technical Degree,1,145,1,Male,75,3,3,Sales Representative,2,Single,4097,20374,1,Y,No,20,3,1,80,0,26,2,4,21,2,3,1
51,No,Travel_Rarely,948,Sales,4,1,Other,1,146,2,Male,60,3,2,Sales Representative,1,Married,4815,25603,2,Y,Yes,16,3,3,80,1,17,2,2,6,5,0,6
38,Yes,Travel_Rarely,1356,Research & Development,3,2,Life Sciences,1,147,4,Male,91,3,2,Research Scientist,3,Single,6887,17758,2,Y,No,13,3,4,80,3,10,5,1,0,0,1,0
33,Yes,Travel_Rarely,625,Research & Development,4,2,Medical,1,148,2,Male,63,4,2,Laboratory Technician,4,Married,3894,16391,4,Y,No,13,3,2,80,1,18,1,2,15,1,5,3
32,Yes,Travel_Rarely,1248,Sales,5,1,Life Sciences,1,149,2,Male,65,3,2,Sales Executive,3,Single,4110,8780,6,Y,Yes,13,4,4,80,3,5,2,3,5,5,1,0
36,No,Travel_Rarely,1194,Sales,1,3,Medical,1,150,3,Female,73,3,5,Sales Representative,4,Married,2425,4388,0,Y,No,15,4,1,80,1,5,3,3,2,2,1,0
28,No,Travel_Rarely,1236,Human Resources,6,3,Medical,1,151,3,Female,92,3,2,Human Resources,3,Divorced,4870,9496,4,Y,No,16,3,4,80,1,18,4,2,10,2,0,4
37,Yes,Non-Travel,972,Sales,6,4,Life Sciences,1,152,4,Male,47,2,1,Manager,4,Single,4020,3449,1,Y,Yes,19,3,1,80,1,18,1,4,18,10,0,2
36,Yes,Travel_Rarely,1371,Sales,7,1,Marketing,1,153,2,Female,74,3,1,Sales Representative,2,Single,6630,3288,2,Y,No,15,3,2,80,0,13,2,4,4,2,2,2
51,Yes,Travel_Rarely,1498,Research & Development,4,2,Life Sciences,1,154,4,Male,68,3,4,Research Director,4,Married,6891,3592,3,Y,No,11,3,3,80,1,4,3,4,2,1,4,0
36,Yes,Travel_Frequently,199,Human Resources,8,2,Life Sciences,1,155,4,Male,55,1,2,Manager,4,Single,7900,4983,1,Y,No,13,3,3,80,0,24,4,3,10,1,0,7
19,No,Travel_Rarely,894,Sales,18,4,Marketing,1,156,3,Female,53,3,3,Sales Executive,1,Married,3622,2609,0,Y,Yes,20,3,4,80,3,22,4,4,8,8,6,6
60,Yes,Travel_Rarely,1447,Research & Development,28,2,Medical,1,157,1,Female,87,3,3,Research Scientist,2,Divorced,1331,23060,3,Y,No,11,3,3,80,0,19,3,4,15,0,2,0
45,No,Travel_Frequently,920,Research & Development,7,3,Medical,1,158,1,Male,79,4,3,Laboratory Technician,4,Divorced,7669,8892,1,Y,No,17,4,3,80,0,14,3,2,8,3,5,4
55,No,Non-Travel,814,Sales,1,2,Medical,1,159,3,Male,68,4,2,Sales Executive,4,Married,6365,24030,2,Y,No,13,3,4,80,1,9,6,2,1,1,3,1
26,Yes,Travel_Rarely,775,Research & Development,29,1,Medical,1,160,4,Male,60,3,1,Laboratory Technician,2,Married,3357,3765,4,Y,Yes,11,3,3,80,1,23,1,3,18,5,0,4
35,No,Travel_Rarely,610,Research & Development,11,5,Medical,1,161,3,Male,65,3,1,Manager,3,Single,6856,16365,3,Y,No,16,3,2,80,0,2,5,1,0,0,7,0
43,No,Travel_Rarely,1043,Research & Development,3,3,Life Sciences,1,162,2,Male,68,1,2,Research Scientist,3,Married,2060,21249,2,Y,Yes,20,3,2,80,0,14,5,2,2,1,3,2
41,No,Travel_Rarely,1044,Research & Development,1,4,Medical,1,163,1,Female,50,2,2,Research Director,3,Married,9119,7493,5,Y,No,16,3,3,80,2,11,3,3,5,0,0,0
39,No,Travel_Rarely,477,Research & Development,1,3,Medical,1,164,3,Male,52,4,2,Laboratory Technician,2,Divorced,4023,23336,2,Y,Yes,14,3,3,80,1,19,6,2,5,3,2,1
18,Yes,Travel_Rarely,241,Sales,1,3,Marketing,1,165,3,Male,83,2,2,Manager,2,Divorced,2988,5136,1,Y,Yes,11,3,1,80,0,13,2,2,0,0,1,0
21,Yes,Non-Travel,482,Research & Development,1,1,Marketing,1,166,2,Male,65,3,2,Research Director,3,Divorced,3384,17764,4,Y,No,14,3,1,80,1,13,3,3,10,3,5,3
50,No,Travel_Rarely,504,Sales,20,3,Life Sciences,1,167,1,Female,44,4,1,Manager,4,Married,4277,2787,4,Y,Yes,11,3,1,80,0,5,6,4,3,3,0,0
52,No,Non-Travel,1428,Sales,7,2,Medical,1,168,3,Male,31,4,1,Sales Representative,4,Married,4879,8446,4,Y,No,13,3,3,80,0,16,1,4,3,0,2,3
36,No,Travel_Rarely,1291,Sales,10,3,Life Sciences,1,169,3,Male,99,4,3,Sales Executive,1,Divorced,5059,15730,5,Y,No,14,3,2,80,3,17,2,3,11,8,1,1
49,No,Non-Travel,862,Research & Development,15,3,Medical,1,170,3,Male,67,4,1,Laboratory Technician,4,Married,3798,16379,4,Y,No,11,4,2,80,0,13,3,3,3,3,0,0
27,No,Travel_Rarely,1007,Research & Development,14,4,Medical,1,171,4,Female,94,4,3,Manager,2,Married,5542,8955,0,Y,Yes,19,3,3,80,0,10,2,3,0,0,0,0
29,No,Travel_Rarely,367,Sales,19,3,Other,1,172,3,Male,79,2,2,Sales Representative,3,Single,4939,15131,4,Y,No,11,4,4,80,3,7,1,2,1,1,1,1
27,No,Non-Travel,1480,Research & Development,29,3,Marketing,1,173,1,Male,30,3,5,Research Scientist,4,Divorced,3332,9752,7,Y,No,14,3,2,80,2,24,4,2,21,7,1,3
29,Yes,Travel_Rarely,1180,Sales,5,2,Other,1,174,3,Male,50,3,3,Manager,3,Married,3044,26473,1,Y,No,16,4,3,80,0,11,0,4,0,0,1,0
43,No,Travel_Rarely,1354,Research & Development,27,3,Marketing,1,175,4,Male,86,3,2,Laboratory Technician,1,Married,7079,26828,0,Y,No,19,3,1,80,1,9,2,3,3,1,3,0
29,Yes,Travel_Rarely,1349,Sales,11,1,Human Resources,1,176,4,Male,48,4,2,Sales Executive,1,Divorced,6731,13889,2,Y,No,12,3,4,80,2,14,3,4,4,4,1,1
57,No,Travel_Rarely,300,Research & Development,1,4,Medical,1,177,4,Male,58,3,1,Manager,3,Married,5086,16890,2,Y,No,11,3,2,80,0,17,0,3,4,0,0,2
41,Yes,Travel_Frequently,728,Research & Development,10,5,Human Resources,1,178,2,Male,79,2,2,Research Scientist,4,Married,8557,25645,1,Y,Yes,18,3,4,80,1,1,2,2,0,0,1,0
46,No,Travel_Rarely,1378,Human Resources,10,2,Life Sciences,1,179,4,Female,63,3,3,Human Resources,4,Married,1515,8291,1,Y,No,11,3,4,80,1,4,3,3,4,3,0,4
41,No,Travel_Rarely,656,Sales,21,1,Life Sciences,1,180,4,Male,83,2,3,Sales Representative,4,Married,3502,6582,2,Y,No,16,3,4,80,1,14,0,3,3,3,10,3
47,No,Travel_Rarely,256,Sales,4,3,Medical,1,181,3,Female,61,4,2,Sales Executive,4,Single,2455,10529,3,Y,No,16,3,1,80,1,39,2,3,25,6,0,3
29,Yes,Travel_Rarely,901,Sales,7,4,Human Resources,1,182,2,Male,33,3,1,Manager,4,Married,19029,5839,6,Y,Yes,11,3,3,80,1,2,2,3,1,1,0,1
50,No,Non-Travel,728,Human Resources,1,3,Medical,1,183,4,Female,59,3,3,Human Resources,4,Married,7539,7929,1,Y,Yes,11,3,1,80,0,6,1,4,3,0,1,3
38,Yes,Non-Travel,433,Research & Development,3,1,Life Sciences,1,184,3,Female,47,3,2,Research Scientist,1,Married,4687,23317,8,Y,Yes,13,3,4,80,2,10,0,4,3,2,8,3
47,No,Travel_Frequently,509,Sales,1,5,Medical,1,185,1,Female,98,3,3,Sales Representative,4,Divorced,7871,23933,3,Y,Yes,11,3,4,80,0,5,5,4,3,0,0,0
24,Yes,Travel_Frequently,727,Research & Development,6,4,Medical,1,186,1,Female,58,4,2,Research Director,2,Single,9602,9405,3,Y,Yes,11,3,4,80,1,21,3,1,7,0,1,0
38,No,Travel_Rarely,787,Research & Development,15,2,Life Sciences,1,187,3,Male,41,3,2,Research Scientist,4,Divorced,9541,25459,0,Y,Yes,15,4,3,80,1,10,1,2,1,1,13,0
38,Yes,Travel_Rarely,1381,Research & Development,2,5,Marketing,1,188,3,Female,44,4,1,Manager,1,Married,8544,5043,3,Y,No,14,3,3,80,1,15,2,1,1,1,2,0
31,No,Non-Travel,517,Research & Development,6,3,Human Resources,1,189,1,Male,82,4,1,Manager,4,Married,4198,10576,1,Y,No,16,4,3,80,1,14,3,2,9,1,2,0
39,No,Travel_Rarely,1215,Sales,2,3,Other,1,190,4,Female,64,4,4,Manager,4,Single,3637,7830,2,Y,No,16,3,3,80,1,9,3,3,4,3,10,4
50,No,Non-Travel,1062,Sales,1,3,Life Sciences,1,191,4,Male,81,3,3,Manager,4,Single,2759,10416,1,Y,No,11,4,3,80,0,15,5,3,3,0,2,2
30,No,Non-Travel,242,Research & Development,6,4,Life Sciences,1,192,3,Male,82,4,2,Laboratory Technician,4,Married,6643,23874,1,Y,No,11,3,3,80,1,9,4,3,1,0,0,1
45,Yes,Travel_Rarely,971,Human Resources,1,3,Life Sciences,1,193,2,Female,43,3,2,Human Resources,2,Single,4467,19892,1,Y,No,17,3,4,80,2,9,2,4,1,1,0,1
26,Yes,Travel_Rarely,1131,Research & Development,7,1,Life Sciences,1,194,3,Male,47,4,3,Laboratory Technician,3,Divorced,3823,26571,4,Y,No,20,3,3,80,2,3,2,4,0,0,3,0
55,Yes,Non-Travel,1006,Sales,1,5,Life Sciences,1,195,1,Female,67,4,2,Sales Executive,2,Single,3705,14659,3,Y,Yes,11,3,4,80,1,8,2,2,0,0,0,0
44,Yes,Travel_Rarely,1465,Sales,1,2,Marketing,1,196,2,Female,67,4,3,Sales Executive,1,Divorced,11732,8164,0,Y,No,15,3,4,80,0,19,4,4,5,0,1,5
52,Yes,Travel_Rarely,1344,Research & Development,7,4,Life Sciences,1,197,3,Male,84,4,2,Research Scientist,2,Married,8704,6022,9,Y,No,17,3,3,80,0,29,2,3,15,2,2,2
43,No,Travel_Rarely,680,Research & Development,8,3,Technical Degree,1,198,4,Male,40,3,3,Laboratory Technician,2,Married,14738,24688,2,Y,No,15,3,2,80,0,14,2,3,2,0,3,2
40,No,Travel_Frequently,765,Research & Development,1,2,Other,1,199,3,Male,96,2,3,Research Scientist,3,Single,6750,15794,2,Y,Yes,14,3,3,80,1,7,3,4,2,0,0,2
44,No,Travel_Rarely,1396,Research & Development,7,2,Life Sciences,1,200,1,Female,82,3,2,Laboratory Technician,4,Married,5085,17312,2,Y,No,12,3,3,80,0,1,6,1,0,0,4,0
35,No,Non-Travel,839,Research & Development,16,4,Human Resources,1,201,2,Female,73,4,3,Research Director,4,Single,4840,17512,2,Y,Yes,22,3,1,80,3,12,2,4,3,3,7,0
22,Yes,Non-Travel,164,Sales,11,3,Marketing,1,202,3,Female,54,2,2,Manager,1,Married,2664,7959,4,Y,No,15,3,3,80,2,13,3,3,0,0,0,0
41,Yes,Travel_Rarely,965,Sales,1,3,Medical,1,203,4,Female,91,3,1,Manager,1,Married,2305,10678,1,Y,No,16,3,4,80,0,27,3,4,17,2,1,3
30,No,Non-Travel,614,Research & Development,8,3,Life Sciences,1,204,4,Male,43,3,1,Research Scientist,2,Married,6663,22550,1,Y,No,16,3,1,80,1,12,3,4,7,4,4,0
27,Yes,Travel_Rarely,356,Research & Development,10,4,Medical,1,205,2,Male,76,3,3,Laboratory Technician,2,Divorced,2805,13459,2,Y,Yes,12,3,3,80,2,33,3,3,32,2,0,2
42,Yes,Non-Travel,838,Sales,1,3,Life Sciences,1,206,2,Male,84,4,4,Manager,1,Married,5579,20562,3,Y,No,15,3,4,80,0,22,4,1,15,6,2,2
34,Yes,Travel_Rarely,227,Sales,17,2,Medical,1,207,1,Male,41,3,3,Sales Representative,2,Single,9597,17777,2,Y,Yes,13,4,3,80,1,7,1,2,4,0,3,4
46,Yes,Non-Travel,880,Research & Development,21,3,Life Sciences,1,208,4,Male,36,4,3,Laboratory Technician,3,Married,3296,17345,1,Y,Yes,13,3,3,80,1,9,2,2,5,5,6,0
29,Yes,Travel_Rarely,721,Sales,17,4,Medical,1,209,1,Male,78,3,1,Sales Executive,3,Divorced,16420,12767,4,Y,No,16,3,3,80,0,8,0,2,1,1,1,1
32,No,Travel_Rarely,1483,Sales,15,3,Life Sciences,1,210,1,Female,43,4,1,Manager,3,Single,2712,12829,1,Y,No,11,3,3,80,1,17,2,4,4,1,2,2
47,Yes,Travel_Rarely,189,Research & Development,12,2,Life Sciences,1,211,3,Male,58,3,2,Research Scientist,2,Married,8902,11845,5,Y,No,11,3,1,80,3,26,6,2,16,8,0,2
39,Yes,Travel_Rarely,1494,Research & Development,9,5,Medical,1,212,2,Male,76,2,4,Research Scientist,4,Single,6341,23465,5,Y,No,16,3,4,80,0,7,3,4,0,0,1,0
23,Yes,Travel_Frequently,790,Research & Development,10,4,Medical,1,213,1,Male,43,4,5,Manager,4,Single,10061,13339,1,Y,Yes,13,3,3,80,1,24,4,3,13,2,0,4
39,No,Travel_Rarely,742,Sales,14,1,Medical,1,214,2,Female,80,3,1,Manager,2,Married,2515,5291,2,Y,No,13,3,3,80,0,15,3,2,2,2,0,2
50,Yes,Travel_Rarely,548,Research & Development,9,5,Life Sciences,1,215,2,Male,43,3,3,Research Director,1,Married,19618,12638,5,Y,No,11,3,3,80,2,27,2,3,16,3,1,1
32,No,Travel_Rarely,421,Sales,3,4,Other,1,216,3,Male,37,3,2,Sales Representative,2,Married,4414,11701,3,Y,No,18,3,1,80,2,24,1,3,19,0,1,1
42,No,Travel_Rarely,1023,Sales,4,2,Medical,1,217,4,Female,94,3,1,Manager,1,Married,7376,26142,4,Y,No,16,3,4,80,0,10,3,3,7,4,3,3
29,Yes,Non-Travel,374,Research & Development,20,2,Life Sciences,1,218,1,Male,66,3,2,Research Director,3,Single,11692,12955,3,Y,No,17,3,4,80,2,21,0,3,7,0,1,6
35,Yes,Non-Travel,752,Research & Development,1,4,Medical,1,219,3,Male,97,2,3,Laboratory Technician,1,Single,3419,26102,2,Y,No,16,4,1,80,0,4,2,1,4,4,0,0
46,No,Travel_Rarely,1064,Research & Development,10,4,Medical,1,220,4,Female,45,3,2,Laboratory Technician,3,Married,8066,19507,3,Y,No,11,3,4,80,0,23,3,3,12,12,4,3
38,No,Travel_Rarely,738,Research & Development,27,2,Life Sciences,1,221,4,Male,49,3,4,Laboratory Technician,2,Married,3093,15957,3,Y,No,15,3,4,80,1,28,3,3,22,1,2,3
48,No,Non-Travel,623,Research & Development,11,2,Medical,1,222,3,Male,96,3,1,Research Director,4,Single,11363,2942,2,Y,No,12,3,3,80,1,17,2,4,10,2,8,1
40,Yes,Travel_Rarely,901,Sales,29,2,Technical Degree,1,223,3,Male,61,3,1,Manager,1,Married,3114,21475,5,Y,No,11,3,3,80,1,14,3,4,6,0,3,2
56,No,Non-Travel,117,Research & Development,10,3,Marketing,1,224,1,Male,98,4,1,Research Scientist,3,Married,5029,7578,6,Y,Yes,16,3,1,80,1,7,4,2,6,0,2,1
22,Yes,Travel_Frequently,469,Sales,1,2,Life Sciences,1,225,3,Male,59,3,3,Sales Representative,1,Single,5905,25278,4,Y,Yes,20,3,3,80,0,13,2,1,13,10,1,6
35,No,Travel_Rarely,352,Sales,15,1,Technical Degree,1,226,4,Male,49,4,2,Sales Executive,1,Married,7868,11616,1,Y,No,20,4,1,80,0,8,4,3,5,0,0,4
27,No,Non-Travel,895,Human Resources,3,3,Life Sciences,1,227,3,Female,87,3,3,Human Resources,4,Married,16011,19503,3,Y,Yes,17,3,3,80,1,23,5,4,11,2,0,3
27,Yes,Travel_Rarely,461,Research & Development,5,4,Other,1,228,3,Male,58,3,2,Research Director,3,Single,3747,13515,1,Y,No,14,3,3,80,0,8,2,3,4,4,1,1
27,No,Travel_Rarely,332,Research & Development,3,3,Life Sciences,1,229,2,Male,53,2,2,Manager,1,Married,9732,17357,3,Y,No,14,3,4,80,0,9,3,2,0,0,0,0
38,No,Travel_Rarely,1378,Research & Development,2,3,Medical,1,230,3,Male,30,2,3,Research Scientist,3,Married,16029,24849,1,Y,No,11,3,4,80,0,14,2,2,3,2,5,3
39,No,Travel_Rarely,713,Research & Development,5,3,Medical,1,231,3,Female,56,3,2,Research Director,3,Divorced,5428,3316,3,Y,No,14,3,2,80,2,4,3,2,4,3,4,2
40,No,Travel_Rarely,707,Research & Development,4,3,Life Sciences,1,232,3,Female,50,3,3,Research Scientist,3,Married,3533,10025,2,Y,Yes,18,4,4,80,3,5,2,2,1,1,3,1
26,Yes,Travel_Rarely,618,Research & Development,9,5,Marketing,1,233,1,Male,46,4,1,Manager,3,Single,1740,13308,3,Y,No,21,4,3,80,0,5,4,3,0,0,0,0
34,Yes,Travel_Rarely,620,Research & Development,15,4,Medical,1,234,3,Male,61,3,3,Laboratory Technician,4,Single,15213,21988,4,Y,Yes,12,3,3,80,0,7,6,3,5,3,0,2
28,Yes,Travel_Rarely,585,Sales,3,2,Life Sciences,1,235,3,Male,73,4,3,Sales Executive,2,Divorced,4244,22011,3,Y,No,11,3,2,80,1,11,3,2,0,0,3,0
45,No,Travel_Frequently,166,Research & Development,2,3,Medical,1,236,2,Male,51,4,4,Manager,2,Divorced,2695,21594,4,Y,No,13,4,4,80,3,16,2,1,2,0,4,0
29,No,Non-Travel,320,Sales,9,3,Medical,1,237,2,Male,71,2,1,Sales Executive,2,Single,2175,24033,2,Y,No,18,3,4,80,0,15,0,3,9,0,0,0
35,Yes,Travel_Rarely,1333,Sales,9,3,Life Sciences,1,238,2,Male,91,3,2,Sales Executive,4,Single,2692,14556,2,Y,Yes,22,3,4,80,2,36,2,4,23,3,1,5
42,No,Travel_Rarely,277,Research & Development,20,3,Human Resources,1,239,3,Male,77,3,2,Research Director,4,Married,8534,20046,5,Y,No,19,3,4,80,1,13,4,3,8,8,0,1
31,No,Non-Travel,813,Sales,1,4,Other,1,240,3,Male,37,3,2,Sales Representative,4,Married,9271,18885,4,Y,No,19,3,2,80,3,37,3,4,34,8,0,0
43,Yes,Travel_Rarely,1010,Human Resources,17,4,Life Sciences,1,241,4,Male,31,3,1,Manager,4,Single,7268,16621,4,Y,No,11,3,4,80,0,10,3,3,8,8,2,6
51,No,Non-Travel,1135,Human Resources,6,3,Medical,1,242,2,Male,34,4,1,Human Resources,4,Married,5320,3202,1,Y,No,12,3,3,80,3,6,2,2,2,2,0,0
38,No,Non-Travel,867,Human Resources,8,4,Life Sciences,1,243,4,Male,57,4,3,Manager,3,Single,2327,4997,1,Y,Yes,11,3,2,80,1,9,3,2,7,6,0,3
45,No,Travel_Rarely,1414,Research & Development,1,4,Marketing,1,244,4,Female,33,4,3,Manager,4,Single,3171,17769,2,Y,No,12,3,3,80,3,17,1,3,8,7,2,1
18,No,Non-Travel,1032,Sales,5,4,Other,1,245,3,Female,82,3,2,Sales Executive,4,Married,2530,15102,4,Y,No,18,3,3,80,1,11,2,3,3,3,2,0
33,Yes,Travel_Rarely,716,Human Resources,2,5,Life Sciences,1,246,1,Female,30,3,3,Manager,1,Married,6930,24650,2,Y,No,20,3,2,80,1,8,1,3,0,0,5,0
38,Yes,Travel_Rarely,1089,Research & Development,2,2,Technical Degree,1,247,2,Male,35,3,1,Laboratory Technician,3,Divorced,2596,3165,0,Y,No,16,3,1,80,2,13,4,4,8,2,0,0
27,No,Travel_Rarely,117,Human Resources,6,2,Medical,1,248,4,Male,84,3,3,Manager,4,Married,3201,21695,1,Y,No,14,3,2,80,1,12,0,4,0,0,1,0
38,Yes,Travel_Frequently,1453,Human Resources,15,4,Life Sciences,1,249,2,Female,81,3,4,Manager,4,Single,4402,8524,2,Y,No,11,3,3,80,1,16,0,1,6,1,7,2
46,No,Travel_Rarely,646,Research & Development,12,4,Other,1,250,2,Male,53,2,3,Manager,4,Divorced,1804,17946,3,Y,No,14,3,2,80,1,6,3,4,1,1,4,0
20,Yes,Travel_Rarely,1050,Sales,8,5,Medical,1,251,2,Male,91,4,2,Sales Representative,4,Single,5054,5449,1,Y,No,15,3,2,80,2,16,4,3,5,1,2,1
26,No,Travel_Rarely,284,Research & Development,6,1,Medical,1,252,4,Male,85,4,3,Research Director,4,Divorced,4608,25621,1,Y,No,11,3,3,80,3,17,2,3,4,4,4,2
38,No,Travel_Rarely,1227,Research & Development,5,3,Medical,1,253,2,Male,53,3,2,Research Scientist,3,Divorced,10001,22112,3,Y,No,18,3,4,80,0,3,3,3,0,0,1,0
41,Yes,Travel_Frequently,433,Sales,29,2,Life Sciences,1,254,2,Female,49,4,4,Sales Representative,1,Single,3005,24136,5,Y,No,13,3,4,80,1,6,3,3,3,3,7,1
43,Yes,Travel_Rarely,180,Sales,7,3,Life Sciences,1,255,3,Female,63,3,2,Manager,1,Single,2254,2470,1,Y,No,18,3,2,80,2,7,2,2,6,2,2,3
37,No,Travel_Rarely,1142,Research & Development,2,2,Other,1,256,3,Female,44,2,3,Laboratory Technician,3,Divorced,3926,21929,3,Y,No,14,3,4,80,1,22,2,3,13,10,3,7
41,No,Travel_Rarely,1495,Human Resources,2,2,Medical,1,257,3,Female,80,4,1,Manager,3,Married,2543,3945,2,Y,No,16,3,3,80,2,18,2,3,15,4,3,2
45,No,Travel_Rarely,1146,Research & Development,8,1,Technical Degree,1,258,3,Male,33,4,2,Laboratory Technician,3,Single,5031,6934,3,Y,No,12,3,3,80,2,11,3,3,4,1,3,4
33,No,Travel_Rarely,506,Research & Development,6,3,Life Sciences,1,259,4,Male,82,3,2,Manager,3,Divorced,1610,12552,1,Y,Yes,13,3,3,80,2,21,1,1,9,4,3,8
31,No,Non-Travel,1142,Sales,1,3,Medical,1,260,4,Male,43,1,2,Sales Representative,4,Married,3417,6246,4,Y,No,17,3,3,80,1,11,1,2,2,1,0,0
35,Yes,Non-Travel,1024,Research & Development,15,1,Human Resources,1,261,4,Male,94,4,3,Laboratory Technician,2,Married,2815,23260,3,Y,No,14,3,2,80,3,3,3,2,2,1,2,2
38,No,Non-Travel,533,Human Resources,10,3,Life Sciences,1,262,1,Male,62,2,4,Human Resources,4,Married,6909,6303,2,Y,No,11,4,3,80,2,9,2,3,1,1,4,1
31,No,Travel_Rarely,657,Sales,9,2,Life Sciences,1,263,4,Male,79,3,3,Manager,4,Married,3021,7943,2,Y,No,15,3,3,80,2,18,1,4,5,5,0,1
33,No,Travel_Rarely,129,Research & Development,1,5,Medical,1,264,1,Male,92,3,1,Laboratory Technician,3,Married,1734,16904,3,Y,No,16,3,3,80,0,2,3,2,2,2,6,2
40,Yes,Travel_Frequently,1150,Research & Development,4,3,Life Sciences,1,265,1,Female,79,4,3,Manager,3,Single,4354,9329,0,Y,No,19,3,4,80,0,12,1,3,0,0,9,0
38,No,Travel_Rarely,1326,Research & Development,24,3,Life Sciences,1,266,4,Male,65,3,1,Laboratory Technician,4,Married,5954,16224,3,Y,No,19,3,3,80,1,9,1,2,8,1,0,1
35,Yes,Travel_Rarely,404,Research & Development,17,4,Other,1,267,4,Male,79,4,3,Research Director,4,Married,4176,16487,6,Y,No,14,3,3,80,1,22,1,4,8,1,2,5
21,No,Non-Travel,714,Research & Development,3,3,Human Resources,1,268,3,Male,70,3,4,Research Director,2,Divorced,3405,20829,2,Y,Yes,13,3,3,80,0,4,3,1,3,3,0,2
36,Yes,Travel_Rarely,1404,Research & Development,1,4,Medical,1,269,4,Female,99,3,1,Laboratory Technician,1,Married,3284,21523,1,Y,No,14,3,4,80,0,10,2,2,0,0,0,0
28,No,Travel_Rarely,1200,Sales,5,3,Marketing,1,270,4,Female,56,4,4,Sales Representative,2,Married,5259,13672,3,Y,No,13,4,3,80,0,15,2,2,3,3,2,0
45,No,Travel_Rarely,1190,Research & Development,3,5,Technical Degree,1,271,3,Male,59,2,3,Research Director,1,Single,2882,11385,1,Y,No,16,3,4,80,2,18,4,4,4,0,1,4
34,Yes,Non-Travel,356,Research & Development,10,2,Marketing,1,272,3,Female,61,3,2,Research Scientist,2,Divorced,4035,12636,4,Y,No,18,4,4,80,2,20,6,3,7,0,1,6
28,Yes,Travel_Rarely,373,Research & Development,29,5,Life Sciences,1,273,4,Male,51,3,2,Research Scientist,2,Married,7709,24220,5,Y,Yes,19,3,3,80,3,7,4,2,2,2,4,2
36,No,Travel_Rarely,663,Human Resources,4,4,Life Sciences,1,274,2,Female,98,4,2,Human Resources,3,Married,2251,3741,2,Y,No,13,4,3,80,0,22,2,2,8,4,2,8
48,Yes,Non-Travel,1081,Research & Development,1,3,Life Sciences,1,275,1,Male,50,2,5,Manager,4,Divorced,4787,21259,3,Y,Yes,13,4,1,80,0,27,2,2,14,0,2,1
42,No,Travel_Rarely,437,Research & Development,20,3,Life Sciences,1,276,4,Male,85,3,1,Manager,3,Divorced,1680,13941,0,Y,No,13,4,4,80,1,7,2,2,1,1,1,0
38,No,Travel_Rarely,859,Research & Development,1,3,Life Sciences,1,277,2,Male,60,3,2,Research Scientist,4,Married,5635,10150,1,Y,No,11,3,1,80,0,39,3,4,27,6,3,4
25,Yes,Travel_Rarely,309,Research & Development,27,1,Life Sciences,1,278,1,Male,88,3,1,Manager,4,Married,2731,16422,7,Y,Yes,11,4,3,80,1,17,0,3,3,2,1,3
51,No,Travel_Rarely,136,Research & Development,9,2,Life Sciences,1,279,2,Female,99,1,1,Research Director,4,Divorced,9061,17292,6,Y,No,14,4,2,80,0,16,0,3,2,2,6,1
31,Yes,Travel_Rarely,215,Research & Development,25,5,Life Sciences,1,280,2,Female,72,3,3,Laboratory Technician,3,Divorced,2026,2095,2,Y,No,16,3,3,80,0,5,1,3,3,1,2,0
45,Yes,Non-Travel,1157,Research & Development,2,3,Medical,1,281,4,Male,83,3,2,Laboratory Technician,2,Married,6407,26492,2,Y,No,16,3,3,80,1,10,2,3,0,0,2,0
34,Yes,Travel_Frequently,866,Sales,1,3,Life Sciences,1,282,3,Male,47,1,5,Sales Representative,4,Married,10225,18154,2,Y,No,12,3,4,80,0,8,3,2,0,0,4,0
44,Yes,Travel_Rarely,956,Research & Development,6,4,Technical Degree,1,283,3,Male,84,3,2,Research Scientist,4,Single,2648,23637,4,Y,No,13,3,3,80,0,7,1,2,3,1,1,3
48,No,Travel_Rarely,861,Sales,5,3,Life Sciences,1,284,4,Male,58,4,2,Manager,3,Married,2930,26328,4,Y,No,14,3,4,80,1,14,6,3,10,2,0,1
42,Yes,Travel_Rarely,1022,Research & Development,3,1,Technical Degree,1,285,4,Female,90,2,1,Research Director,1,Single,2789,17141,4,Y,No,13,3,3,80,0,26,2,2,16,7,0,16
